Chr1,Chr2,Blocks
utexb3016_scaffold_21_g1366.t1,utex395_scaffold_24_g816.t1,1
utexb3016_scaffold_22_g815.t1,utex395_scaffold_25_g657.t1,1
utexb3016_scaffold_22_g803.t1,utex395_scaffold_25_g647.t1,1
utexb3016_scaffold_22_g806.t1,utex395_scaffold_25_g649.t1,1
utexb3016_scaffold_22_g809.t1,utex395_scaffold_25_g650.t1,1
utexb3016_scaffold_22_g811.t1,utex395_scaffold_25_g652.t1,1
utexb3016_scaffold_22_g812.t1,utex395_scaffold_25_g653.t1,1
utexb3016_scaffold_22_g813.t1,utex395_scaffold_25_g654.t1,1
utexb3016_scaffold_22_g814.t1,utex395_scaffold_25_g655.t1,1
utexb3016_scaffold_22_g816.t1,utex395_scaffold_25_g658.t1,1
utexb3016_scaffold_22_g799.t1,utex395_scaffold_25_g644.t1,1
utexb3016_scaffold_22_g817.t1,utex395_scaffold_25_g659.t1,1
utexb3016_scaffold_22_g818.t1,utex395_scaffold_25_g660.t1,1
utexb3016_scaffold_22_g821.t1,utex395_scaffold_25_g661.t1,1
utexb3016_scaffold_22_g822.t1,utex395_scaffold_25_g662.t1,1
utexb3016_scaffold_22_g823.t1,utex395_scaffold_25_g664.t1,1
utexb3016_scaffold_22_g825.t1,utex395_scaffold_25_g666.t1,1
utexb3016_scaffold_22_g827.t1,utex395_scaffold_25_g668.t1,1
utexb3016_scaffold_22_g800.t1,utex395_scaffold_25_g645.t1,1
utexb3016_scaffold_22_g797.t1,utex395_scaffold_25_g643.t1,1
utexb3016_scaffold_22_g829.t1,utex395_scaffold_25_g670.t1,1
utexb3016_scaffold_22_g785.t1,utex395_scaffold_25_g632.t1,1
utexb3016_scaffold_22_g772.t1,utex395_scaffold_25_g621.t1,1
utexb3016_scaffold_22_g773.t1,utex395_scaffold_25_g622.t1,1
utexb3016_scaffold_22_g778.t1,utex395_scaffold_25_g625.t1,1
utexb3016_scaffold_22_g779.t1,utex395_scaffold_25_g626.t1,1
utexb3016_scaffold_22_g780.t1,utex395_scaffold_25_g627.t1,1
utexb3016_scaffold_22_g781.t1,utex395_scaffold_25_g628.t1,1
utexb3016_scaffold_22_g784.t1,utex395_scaffold_25_g631.t1,1
utexb3016_scaffold_22_g786.t1,utex395_scaffold_25_g633.t1,1
utexb3016_scaffold_22_g796.t1,utex395_scaffold_25_g642.t1,1
utexb3016_scaffold_22_g788.t1,utex395_scaffold_25_g634.t1,1
utexb3016_scaffold_22_g789.t1,utex395_scaffold_25_g635.t1,1
utexb3016_scaffold_22_g791.t1,utex395_scaffold_25_g637.t1,1
utexb3016_scaffold_22_g792.t1,utex395_scaffold_25_g638.t1,1
utexb3016_scaffold_22_g793.t1,utex395_scaffold_25_g639.t1,1
utexb3016_scaffold_22_g794.t1,utex395_scaffold_25_g640.t1,1
utexb3016_scaffold_22_g795.t1,utex395_scaffold_25_g641.t1,1
utexb3016_scaffold_22_g828.t1,utex395_scaffold_25_g669.t1,1
utexb3016_scaffold_22_g830.t1,utex395_scaffold_25_g671.t1,1
utexb3016_scaffold_22_g769.t1,utex395_scaffold_25_g618.t1,1
utexb3016_scaffold_22_g896.t1,utex395_scaffold_25_g731.t1,1
utexb3016_scaffold_22_g889.t1,utex395_scaffold_25_g724.t1,1
utexb3016_scaffold_22_g890.t1,utex395_scaffold_25_g725.t1,1
utexb3016_scaffold_22_g891.t1,utex395_scaffold_25_g726.t1,1
utexb3016_scaffold_22_g892.t1,utex395_scaffold_25_g727.t1,1
utexb3016_scaffold_22_g893.t1,utex395_scaffold_25_g728.t1,1
utexb3016_scaffold_22_g894.t1,utex395_scaffold_25_g729.t1,1
utexb3016_scaffold_22_g895.t1,utex395_scaffold_25_g730.t1,1
utexb3016_scaffold_22_g897.t1,utex395_scaffold_25_g732.t1,1
utexb3016_scaffold_22_g882.t1,utex395_scaffold_25_g717.t1,1
utexb3016_scaffold_22_g903.t1,utex395_scaffold_25_g735.t1,1
utexb3016_scaffold_22_g906.t1,utex395_scaffold_25_g737.t1,1
utexb3016_scaffold_22_g908.t1,utex395_scaffold_25_g740.t1,1
utexb3016_scaffold_22_g910.t1,utex395_scaffold_25_g741.t1,1
utexb3016_scaffold_22_g911.t1,utex395_scaffold_25_g742.t1,1
utexb3016_scaffold_22_g912.t1,utex395_scaffold_25_g743.t1,1
utexb3016_scaffold_22_g913.t1,utex395_scaffold_25_g744.t1,1
utexb3016_scaffold_22_g888.t1,utex395_scaffold_25_g723.t1,1
utexb3016_scaffold_22_g869.t1,utex395_scaffold_25_g705.t1,1
utexb3016_scaffold_22_g831.t1,utex395_scaffold_25_g672.t1,1
utexb3016_scaffold_22_g844.t1,utex395_scaffold_25_g683.t1,1
utexb3016_scaffold_22_g833.t1,utex395_scaffold_25_g673.t1,1
utexb3016_scaffold_22_g838.t1,utex395_scaffold_25_g677.t1,1
utexb3016_scaffold_22_g839.t1,utex395_scaffold_25_g678.t1,1
utexb3016_scaffold_22_g840.t1,utex395_scaffold_25_g679.t1,1
utexb3016_scaffold_22_g841.t1,utex395_scaffold_25_g680.t1,1
utexb3016_scaffold_22_g842.t1,utex395_scaffold_25_g681.t1,1
utexb3016_scaffold_22_g843.t1,utex395_scaffold_25_g682.t1,1
utexb3016_scaffold_22_g845.t1,utex395_scaffold_25_g684.t1,1
utexb3016_scaffold_22_g857.t1,utex395_scaffold_25_g694.t1,1
utexb3016_scaffold_22_g846.t1,utex395_scaffold_25_g685.t1,1
utexb3016_scaffold_22_g847.t1,utex395_scaffold_25_g686.t1,1
utexb3016_scaffold_22_g850.t1,utex395_scaffold_25_g688.t1,1
utexb3016_scaffold_22_g851.t1,utex395_scaffold_25_g689.t1,1
utexb3016_scaffold_22_g852.t1,utex395_scaffold_25_g690.t1,1
utexb3016_scaffold_22_g853.t1,utex395_scaffold_25_g691.t1,1
utexb3016_scaffold_22_g856.t1,utex395_scaffold_25_g693.t1,1
utexb3016_scaffold_22_g771.t1,utex395_scaffold_25_g620.t1,1
utexb3016_scaffold_22_g768.t1,utex395_scaffold_25_g617.t1,1
utexb3016_scaffold_22_g510.t1,utex395_scaffold_25_g428.t1,1
utexb3016_scaffold_22_g619.t1,utex395_scaffold_25_g514.t1,1
utexb3016_scaffold_22_g573.t1,utex395_scaffold_25_g482.t1,1
utexb3016_scaffold_22_g574.t1,utex395_scaffold_25_g484.t1,1
utexb3016_scaffold_22_g575.t1,utex395_scaffold_25_g485.t1,1
utexb3016_scaffold_22_g601.t1,utex395_scaffold_25_g497.t1,1
utexb3016_scaffold_22_g616.t1,utex395_scaffold_25_g509.t1,1
utexb3016_scaffold_22_g617.t1,utex395_scaffold_25_g510.t1,1
utexb3016_scaffold_22_g618.t1,utex395_scaffold_25_g512.t1,1
utexb3016_scaffold_22_g620.t1,utex395_scaffold_25_g515.t1,1
utexb3016_scaffold_22_g552.t1,utex395_scaffold_25_g460.t1,1
utexb3016_scaffold_22_g621.t1,utex395_scaffold_25_g516.t1,1
utexb3016_scaffold_22_g622.t1,utex395_scaffold_25_g517.t1,1
utexb3016_scaffold_22_g623.t1,utex395_scaffold_25_g518.t1,1
utexb3016_scaffold_22_g625.t1,utex395_scaffold_25_g520.t1,1
utexb3016_scaffold_22_g626.t1,utex395_scaffold_25_g521.t1,1
utexb3016_scaffold_22_g628.t1,utex395_scaffold_25_g522.t1,1
utexb3016_scaffold_22_g654.t1,utex395_scaffold_25_g533.t1,1
utexb3016_scaffold_22_g571.t1,utex395_scaffold_25_g479.t1,1
utexb3016_scaffold_22_g542.t1,utex395_scaffold_25_g459.t1,1
utexb3016_scaffold_22_g685.t1,utex395_scaffold_25_g555.t1,1
utexb3016_scaffold_22_g524.t1,utex395_scaffold_25_g442.t1,1
utexb3016_scaffold_22_g511.t1,utex395_scaffold_25_g430.t1,1
utexb3016_scaffold_22_g512.t1,utex395_scaffold_25_g432.t1,1
utexb3016_scaffold_22_g513.t1,utex395_scaffold_25_g433.t1,1
utexb3016_scaffold_22_g515.t1,utex395_scaffold_25_g434.t1,1
utexb3016_scaffold_22_g518.t1,utex395_scaffold_25_g436.t1,1
utexb3016_scaffold_22_g519.t1,utex395_scaffold_25_g438.t1,1
utexb3016_scaffold_22_g523.t1,utex395_scaffold_25_g441.t1,1
utexb3016_scaffold_22_g525.t1,utex395_scaffold_25_g443.t1,1
utexb3016_scaffold_22_g540.t1,utex395_scaffold_25_g456.t1,1
utexb3016_scaffold_22_g526.t1,utex395_scaffold_25_g444.t1,1
utexb3016_scaffold_22_g527.t1,utex395_scaffold_25_g445.t1,1
utexb3016_scaffold_22_g529.t1,utex395_scaffold_25_g448.t1,1
utexb3016_scaffold_22_g532.t1,utex395_scaffold_25_g449.t1,1
utexb3016_scaffold_22_g535.t1,utex395_scaffold_25_g453.t1,1
utexb3016_scaffold_22_g536.t1,utex395_scaffold_25_g454.t1,1
utexb3016_scaffold_22_g537.t1,utex395_scaffold_25_g455.t1,1
utexb3016_scaffold_22_g673.t1,utex395_scaffold_25_g543.t1,1
utexb3016_scaffold_22_g686.t1,utex395_scaffold_25_g556.t1,1
utexb3016_scaffold_22_g767.t1,utex395_scaffold_25_g616.t1,1
utexb3016_scaffold_22_g751.t1,utex395_scaffold_25_g604.t1,1
utexb3016_scaffold_22_g728.t1,utex395_scaffold_25_g592.t1,1
utexb3016_scaffold_22_g736.t1,utex395_scaffold_25_g594.t1,1
utexb3016_scaffold_22_g738.t1,utex395_scaffold_25_g596.t1,1
utexb3016_scaffold_22_g740.t1,utex395_scaffold_25_g599.t1,1
utexb3016_scaffold_22_g741.t1,utex395_scaffold_25_g600.t1,1
utexb3016_scaffold_22_g742.t1,utex395_scaffold_25_g601.t1,1
utexb3016_scaffold_22_g749.t1,utex395_scaffold_25_g603.t1,1
utexb3016_scaffold_22_g752.t1,utex395_scaffold_25_g605.t1,1
utexb3016_scaffold_22_g724.t1,utex395_scaffold_25_g589.t1,1
utexb3016_scaffold_22_g753.t1,utex395_scaffold_25_g606.t1,1
utexb3016_scaffold_22_g754.t1,utex395_scaffold_25_g607.t1,1
utexb3016_scaffold_22_g757.t1,utex395_scaffold_25_g608.t1,1
utexb3016_scaffold_22_g759.t1,utex395_scaffold_25_g610.t1,1
utexb3016_scaffold_22_g761.t1,utex395_scaffold_25_g611.t1,1
utexb3016_scaffold_22_g762.t1,utex395_scaffold_25_g612.t1,1
utexb3016_scaffold_22_g763.t1,utex395_scaffold_25_g613.t1,1
utexb3016_scaffold_22_g725.t1,utex395_scaffold_25_g590.t1,1
utexb3016_scaffold_22_g720.t1,utex395_scaffold_25_g586.t1,1
utexb3016_scaffold_22_g687.t1,utex395_scaffold_25_g557.t1,1
utexb3016_scaffold_22_g695.t1,utex395_scaffold_25_g567.t1,1
utexb3016_scaffold_22_g688.t1,utex395_scaffold_25_g558.t1,1
utexb3016_scaffold_22_g689.t1,utex395_scaffold_25_g559.t1,1
utexb3016_scaffold_22_g690.t1,utex395_scaffold_25_g560.t1,1
utexb3016_scaffold_22_g691.t1,utex395_scaffold_25_g561.t1,1
utexb3016_scaffold_22_g692.t1,utex395_scaffold_25_g562.t1,1
utexb3016_scaffold_22_g693.t1,utex395_scaffold_25_g563.t1,1
utexb3016_scaffold_22_g694.t1,utex395_scaffold_25_g564.t1,1
utexb3016_scaffold_22_g698.t1,utex395_scaffold_25_g569.t1,1
utexb3016_scaffold_22_g719.t1,utex395_scaffold_25_g585.t1,1
utexb3016_scaffold_22_g700.t1,utex395_scaffold_25_g570.t1,1
utexb3016_scaffold_22_g701.t1,utex395_scaffold_25_g572.t1,1
utexb3016_scaffold_22_g702.t1,utex395_scaffold_25_g573.t1,1
utexb3016_scaffold_22_g703.t1,utex395_scaffold_25_g575.t1,1
utexb3016_scaffold_22_g704.t1,utex395_scaffold_25_g576.t1,1
utexb3016_scaffold_22_g711.t1,utex395_scaffold_25_g579.t1,1
utexb3016_scaffold_22_g716.t1,utex395_scaffold_25_g583.t1,1
utexb3016_scaffold_21_g1374.t1,utex395_scaffold_24_g820.t1,1
utexb3016_scaffold_21_g1363.t1,utex395_scaffold_24_g815.t1,1
9:,utexb3016_scaffold_14_g122.t1,1
9:,utexb3016_scaffold_22_g676.t1,1
9:,utexb3016_scaffold_22_g342.t1,1
9:,utexb3016_scaffold_22_g438.t1,1
9:,utexb3016_scaffold_22_g466.t1,1
9:,utexb3016_scaffold_22_g589.t1,1
9:,utexb3016_scaffold_22_g650.t1,1
9:,utexb3016_scaffold_22_g669.t1,1
9:,utexb3016_scaffold_22_g672.t1,1
9:,utexb3016_scaffold_22_g784.t1,1
9:,utexb3016_scaffold_22_g304.t1,1
9:,utexb3016_scaffold_22_g823.t1,1
9:,utexb3016_scaffold_22_g86.t1,1
9:,utexb3016_scaffold_22_g872.t1,1
9:,utexb3016_scaffold_22_g874.t1,1
9:,utexb3016_scaffold_22_g881.t1,1
9:,utexb3016_scaffold_22_g929.t1,1
9:,utexb3016_scaffold_22_g947.t1,1
9:,utexb3016_scaffold_22_g312.t1,1
9:,utexb3016_scaffold_22_g258.t1,1
9:,utexb3016_scaffold_7_g142.t1,1
9:,utexb3016_scaffold_22_g1096.t1,1
9:,utexb3016_scaffold_21_g954.t1,1
9:,utexb3016_scaffold_21_g973.t1,1
9:,utexb3016_scaffold_21_g99.t1,1
9:,utexb3016_scaffold_21_g998.t1,1
9:,utexb3016_scaffold_22_g1012.t1,1
9:,utexb3016_scaffold_22_g1036.t1,1
9:,utexb3016_scaffold_22_g1066.t1,1
9:,utexb3016_scaffold_22_g1097.t1,1
9:,utexb3016_scaffold_22_g253.t1,1
9:,utexb3016_scaffold_22_g1117.t1,1
9:,utexb3016_scaffold_22_g1140.t1,1
9:,utexb3016_scaffold_22_g1196.t1,1
9:,utexb3016_scaffold_22_g1386.t1,1
9:,utexb3016_scaffold_22_g1387.t1,1
9:,utexb3016_scaffold_22_g1502.t1,1
9:,utexb3016_scaffold_22_g24.t1,1
9:,utexb3016_scaffold_22_g971.t1,1
9:,utexb3016_scaffold_7_g176.t1,1
9:,utexb3016_scaffold_21_g86.t1,1
utex395_scaffold_20_g425.t1,utexb3016_scaffold_20_g1003.t1,1
utex395_scaffold_20_g409.t1,utexb3016_scaffold_20_g982.t1,1
utex395_scaffold_20_g411.t1,utexb3016_scaffold_20_g985.t1,1
utex395_scaffold_20_g415.t1,utexb3016_scaffold_20_g990.t1,1
utex395_scaffold_20_g416.t1,utexb3016_scaffold_20_g992.t1,1
utex395_scaffold_20_g418.t1,utexb3016_scaffold_20_g994.t1,1
utex395_scaffold_20_g419.t1,utexb3016_scaffold_20_g996.t1,1
utex395_scaffold_20_g420.t1,utexb3016_scaffold_20_g998.t1,1
utex395_scaffold_20_g426.t1,utexb3016_scaffold_20_g1004.t1,1
utex395_scaffold_20_g405.t1,utexb3016_scaffold_20_g974.t1,1
utex395_scaffold_20_g427.t1,utexb3016_scaffold_20_g1006.t1,1
utex395_scaffold_20_g428.t1,utexb3016_scaffold_20_g1007.t1,1
utex395_scaffold_20_g429.t1,utexb3016_scaffold_20_g1008.t1,1
utex395_scaffold_20_g430.t1,utexb3016_scaffold_20_g1009.t1,1
utex395_scaffold_20_g432.t1,utexb3016_scaffold_20_g1011.t1,1
utex395_scaffold_20_g434.t1,utexb3016_scaffold_20_g1013.t1,1
utex395_scaffold_20_g435.t1,utexb3016_scaffold_20_g1014.t1,1
utex395_scaffold_20_g408.t1,utexb3016_scaffold_20_g981.t1,1
utex395_scaffold_20_g404.t1,utexb3016_scaffold_20_g973.t1,1
9:,utexb3016_scaffold_7_g311.t1,1
utex395_scaffold_20_g387.t1,utexb3016_scaffold_20_g957.t1,1
9:,utexb3016_scaffold_7_g380.t1,1
9:,utexb3016_scaffold_7_g451.t1,1
utex395_scaffold_20_g375.t1,utexb3016_scaffold_20_g941.t1,1
utex395_scaffold_20_g381.t1,utexb3016_scaffold_20_g948.t1,1
utex395_scaffold_20_g382.t1,utexb3016_scaffold_20_g949.t1,1
utex395_scaffold_20_g383.t1,utexb3016_scaffold_20_g953.t1,1
utex395_scaffold_20_g386.t1,utexb3016_scaffold_20_g954.t1,1
utex395_scaffold_20_g389.t1,utexb3016_scaffold_20_g958.t1,1
utex395_scaffold_20_g403.t1,utexb3016_scaffold_20_g972.t1,1
utex395_scaffold_20_g392.t1,utexb3016_scaffold_20_g960.t1,1
utex395_scaffold_20_g393.t1,utexb3016_scaffold_20_g961.t1,1
utex395_scaffold_20_g395.t1,utexb3016_scaffold_20_g963.t1,1
utex395_scaffold_20_g396.t1,utexb3016_scaffold_20_g965.t1,1
utex395_scaffold_20_g397.t1,utexb3016_scaffold_20_g966.t1,1
utex395_scaffold_20_g399.t1,utexb3016_scaffold_20_g968.t1,1
utex395_scaffold_20_g400.t1,utexb3016_scaffold_20_g970.t1,1
9:,utexb3016_scaffold_21_g864.t1,1
9:,utexb3016_scaffold_21_g847.t1,1
utex395_scaffold_20_g437.t1,utexb3016_scaffold_20_g1016.t1,1
9:,utexb3016_scaffold_17_g525.t1,1
9:,utexb3016_scaffold_16_g884.t1,1
9:,utexb3016_scaffold_16_g97.t1,1
9:,utexb3016_scaffold_17_g190.t1,1
9:,utexb3016_scaffold_17_g263.t1,1
9:,utexb3016_scaffold_17_g356.t1,1
9:,utexb3016_scaffold_17_g426.t1,1
9:,utexb3016_scaffold_17_g431.t1,1
9:,utexb3016_scaffold_17_g570.t1,1
9:,utexb3016_scaffold_16_g62.t1,1
9:,utexb3016_scaffold_17_g579.t1,1
9:,utexb3016_scaffold_17_g663.t1,1
9:,utexb3016_scaffold_17_g686.t1,1
9:,utexb3016_scaffold_17_g700.t1,1
9:,utexb3016_scaffold_17_g722.t1,1
9:,utexb3016_scaffold_17_g763.t1,1
9:,utexb3016_scaffold_17_g848.t1,1
9:,utexb3016_scaffold_16_g741.t1,1
9:,utexb3016_scaffold_16_g611.t1,1
9:,utexb3016_scaffold_17_g909.t1,1
9:,utexb3016_scaffold_15_g620.t1,1
9:,utexb3016_scaffold_14_g58.t1,1
9:,utexb3016_scaffold_14_g95.t1,1
9:,utexb3016_scaffold_15_g296.t1,1
9:,utexb3016_scaffold_15_g344.t1,1
9:,utexb3016_scaffold_15_g439.t1,1
9:,utexb3016_scaffold_15_g533.t1,1
9:,utexb3016_scaffold_15_g607.t1,1
9:,utexb3016_scaffold_15_g690.t1,1
9:,utexb3016_scaffold_16_g592.t1,1
9:,utexb3016_scaffold_15_g713.t1,1
9:,utexb3016_scaffold_15_g749.t1,1
9:,utexb3016_scaffold_16_g119.t1,1
9:,utexb3016_scaffold_16_g205.t1,1
9:,utexb3016_scaffold_16_g222.t1,1
9:,utexb3016_scaffold_16_g299.t1,1
9:,utexb3016_scaffold_16_g387.t1,1
9:,utexb3016_scaffold_17_g874.t1,1
9:,utexb3016_scaffold_18_g150.t1,1
9:,utexb3016_scaffold_21_g812.t1,1
9:,utexb3016_scaffold_21_g340.t1,1
9:,utexb3016_scaffold_21_g1191.t1,1
9:,utexb3016_scaffold_21_g1226.t1,1
9:,utexb3016_scaffold_21_g1277.t1,1
9:,utexb3016_scaffold_21_g1296.t1,1
9:,utexb3016_scaffold_21_g1303.t1,1
9:,utexb3016_scaffold_21_g1385.t1,1
9:,utexb3016_scaffold_21_g1417.t1,1
9:,utexb3016_scaffold_21_g353.t1,1
9:,utexb3016_scaffold_21_g1067.t1,1
9:,utexb3016_scaffold_21_g384.t1,1
9:,utexb3016_scaffold_21_g419.t1,1
9:,utexb3016_scaffold_21_g501.t1,1
9:,utexb3016_scaffold_21_g613.t1,1
9:,utexb3016_scaffold_21_g62.t1,1
9:,utexb3016_scaffold_21_g777.t1,1
9:,utexb3016_scaffold_21_g778.t1,1
9:,utexb3016_scaffold_21_g1187.t1,1
9:,utexb3016_scaffold_21_g1020.t1,1
9:,utexb3016_scaffold_18_g326.t1,1
9:,utexb3016_scaffold_18_g786.t1,1
9:,utexb3016_scaffold_18_g416.t1,1
9:,utexb3016_scaffold_18_g479.t1,1
9:,utexb3016_scaffold_18_g548.t1,1
9:,utexb3016_scaffold_18_g636.t1,1
9:,utexb3016_scaffold_18_g752.t1,1
9:,utexb3016_scaffold_18_g777.t1,1
9:,utexb3016_scaffold_18_g778.t1,1
9:,utexb3016_scaffold_18_g845.t1,1
9:,utexb3016_scaffold_20_g97.t1,1
9:,utexb3016_scaffold_18_g897.t1,1
9:,utexb3016_scaffold_19_g1474.t1,1
9:,utexb3016_scaffold_20_g123.t1,1
9:,utexb3016_scaffold_20_g241.t1,1
9:,utexb3016_scaffold_20_g27.t1,1
9:,utexb3016_scaffold_20_g461.t1,1
9:,utexb3016_scaffold_20_g520.t1,1
utex395_scaffold_20_g436.t1,utexb3016_scaffold_20_g1015.t1,1
utex395_scaffold_20_g439.t1,utexb3016_scaffold_20_g1019.t1,1
utexb3016_scaffold_21_g1362.t1,utex395_scaffold_24_g814.t1,1
utex395_scaffold_20_g722.t1,utexb3016_scaffold_20_g1378.t1,1
utex395_scaffold_20_g704.t1,utexb3016_scaffold_20_g1357.t1,1
utex395_scaffold_20_g706.t1,utexb3016_scaffold_20_g1360.t1,1
utex395_scaffold_20_g709.t1,utexb3016_scaffold_20_g1362.t1,1
utex395_scaffold_20_g712.t1,utexb3016_scaffold_20_g1366.t1,1
utex395_scaffold_20_g714.t1,utexb3016_scaffold_20_g1368.t1,1
utex395_scaffold_20_g716.t1,utexb3016_scaffold_20_g1373.t1,1
utex395_scaffold_20_g721.t1,utexb3016_scaffold_20_g1377.t1,1
utex395_scaffold_20_g723.t1,utexb3016_scaffold_20_g1381.t1,1
utex395_scaffold_20_g690.t1,utexb3016_scaffold_20_g1343.t1,1
utex395_scaffold_20_g728.t1,utexb3016_scaffold_20_g1386.t1,1
utex395_scaffold_20_g732.t1,utexb3016_scaffold_20_g1391.t1,1
utex395_scaffold_20_g735.t1,utexb3016_scaffold_20_g1395.t1,1
utex395_scaffold_20_g736.t1,utexb3016_scaffold_20_g1399.t1,1
utexb3016_scaffold_20_g401.t1,utexb3016_scaffold_20_g1171.t1,1
utexb3016_scaffold_21_g1112.t1,utex395_scaffold_24_g624.t1,1
utexb3016_scaffold_21_g1113.t1,utex395_scaffold_24_g625.t1,1
utex395_scaffold_20_g698.t1,utexb3016_scaffold_20_g1347.t1,1
utex395_scaffold_20_g689.t1,utexb3016_scaffold_20_g1342.t1,1
utexb3016_scaffold_21_g1124.t1,utex395_scaffold_24_g633.t1,1
utex395_scaffold_20_g668.t1,utexb3016_scaffold_20_g1304.t1,1
utex395_scaffold_20_g646.t1,utexb3016_scaffold_20_g1271.t1,1
utex395_scaffold_20_g647.t1,utexb3016_scaffold_20_g1272.t1,1
utex395_scaffold_20_g648.t1,utexb3016_scaffold_20_g1276.t1,1
utex395_scaffold_20_g656.t1,utexb3016_scaffold_20_g1287.t1,1
utex395_scaffold_20_g663.t1,utexb3016_scaffold_20_g1299.t1,1
utex395_scaffold_20_g664.t1,utexb3016_scaffold_20_g1300.t1,1
utex395_scaffold_20_g666.t1,utexb3016_scaffold_20_g1302.t1,1
utex395_scaffold_20_g669.t1,utexb3016_scaffold_20_g1305.t1,1
utex395_scaffold_20_g687.t1,utexb3016_scaffold_20_g1337.t1,1
utex395_scaffold_20_g671.t1,utexb3016_scaffold_20_g1314.t1,1
utex395_scaffold_20_g673.t1,utexb3016_scaffold_20_g1315.t1,1
utex395_scaffold_20_g674.t1,utexb3016_scaffold_20_g1316.t1,1
utex395_scaffold_20_g677.t1,utexb3016_scaffold_20_g1319.t1,1
utex395_scaffold_20_g678.t1,utexb3016_scaffold_20_g1320.t1,1
utex395_scaffold_20_g681.t1,utexb3016_scaffold_20_g1325.t1,1
utex395_scaffold_20_g684.t1,utexb3016_scaffold_20_g1332.t1,1
utexb3016_scaffold_21_g1119.t1,utex395_scaffold_24_g629.t1,1
utexb3016_scaffold_21_g1129.t1,utex395_scaffold_24_g637.t1,1
utex395_scaffold_20_g644.t1,utexb3016_scaffold_20_g1259.t1,1
utexb3016_scaffold_21_g1326.t1,utex395_scaffold_24_g791.t1,1
utexb3016_scaffold_21_g1292.t1,utex395_scaffold_24_g736.t1,1
utexb3016_scaffold_21_g1299.t1,utex395_scaffold_24_g737.t1,1
utexb3016_scaffold_21_g1300.t1,utex395_scaffold_24_g738.t1,1
utexb3016_scaffold_21_g1302.t1,utex395_scaffold_24_g739.t1,1
utexb3016_scaffold_21_g1318.t1,utex395_scaffold_24_g765.t1,1
utexb3016_scaffold_21_g1322.t1,utex395_scaffold_24_g771.t1,1
utexb3016_scaffold_21_g1324.t1,utex395_scaffold_24_g785.t1,1
utexb3016_scaffold_21_g1328.t1,utex395_scaffold_24_g794.t1,1
utexb3016_scaffold_21_g1253.t1,utex395_scaffold_24_g716.t1,1
utexb3016_scaffold_21_g1329.t1,utex395_scaffold_24_g795.t1,1
utexb3016_scaffold_21_g1345.t1,utex395_scaffold_24_g800.t1,1
utexb3016_scaffold_21_g1349.t1,utex395_scaffold_24_g801.t1,1
utexb3016_scaffold_21_g1350.t1,utex395_scaffold_24_g802.t1,1
utexb3016_scaffold_21_g1357.t1,utex395_scaffold_24_g810.t1,1
utexb3016_scaffold_21_g1358.t1,utex395_scaffold_24_g811.t1,1
utexb3016_scaffold_21_g1359.t1,utex395_scaffold_24_g812.t1,1
utexb3016_scaffold_21_g1266.t1,utex395_scaffold_24_g719.t1,1
utexb3016_scaffold_21_g1250.t1,utex395_scaffold_24_g712.t1,1
utexb3016_scaffold_21_g1135.t1,utex395_scaffold_24_g642.t1,1
utexb3016_scaffold_21_g1191.t1,utex395_scaffold_24_g675.t1,1
utexb3016_scaffold_21_g1136.t1,utex395_scaffold_24_g643.t1,1
utexb3016_scaffold_21_g1142.t1,utex395_scaffold_24_g645.t1,1
utexb3016_scaffold_21_g1151.t1,utex395_scaffold_24_g654.t1,1
utexb3016_scaffold_21_g1160.t1,utex395_scaffold_24_g655.t1,1
utexb3016_scaffold_21_g1167.t1,utex395_scaffold_24_g662.t1,1
utexb3016_scaffold_21_g1173.t1,utex395_scaffold_24_g663.t1,1
utexb3016_scaffold_21_g1183.t1,utex395_scaffold_24_g667.t1,1
utexb3016_scaffold_21_g1193.t1,utex395_scaffold_24_g677.t1,1
utexb3016_scaffold_21_g1249.t1,utex395_scaffold_24_g711.t1,1
utexb3016_scaffold_21_g1198.t1,utex395_scaffold_24_g683.t1,1
utexb3016_scaffold_21_g1205.t1,utex395_scaffold_24_g689.t1,1
utexb3016_scaffold_21_g1210.t1,utex395_scaffold_24_g693.t1,1
utexb3016_scaffold_21_g1219.t1,utex395_scaffold_24_g697.t1,1
utexb3016_scaffold_21_g1231.t1,utex395_scaffold_24_g706.t1,1
utexb3016_scaffold_21_g1233.t1,utex395_scaffold_24_g707.t1,1
utexb3016_scaffold_21_g1248.t1,utex395_scaffold_24_g710.t1,1
utex395_scaffold_20_g645.t1,utexb3016_scaffold_20_g1270.t1,1
utex395_scaffold_20_g643.t1,utexb3016_scaffold_20_g1258.t1,1
utex395_scaffold_20_g440.t1,utexb3016_scaffold_20_g1020.t1,1
utex395_scaffold_20_g504.t1,utexb3016_scaffold_20_g1098.t1,1
utex395_scaffold_20_g488.t1,utexb3016_scaffold_20_g1081.t1,1
utex395_scaffold_20_g490.t1,utexb3016_scaffold_20_g1083.t1,1
utex395_scaffold_20_g491.t1,utexb3016_scaffold_20_g1084.t1,1
utex395_scaffold_20_g492.t1,utexb3016_scaffold_20_g1085.t1,1
utex395_scaffold_20_g493.t1,utexb3016_scaffold_20_g1086.t1,1
utex395_scaffold_20_g498.t1,utexb3016_scaffold_20_g1092.t1,1
utex395_scaffold_20_g502.t1,utexb3016_scaffold_20_g1095.t1,1
